checkpoint,dataset,snr,metric,mean,lower,upper,n_participants
ft_B,object_moving,20.0,Number_of_submovements_per_second,3.140765049351473,2.986706045471321,3.2948240532316255,5
ft_B,object_moving,inf,Reconstruction_R2,0.9660541183333791,0.9523689612343963,0.9797392754323618,5
ft_B,object_moving,inf,Reconstruction_MASE,0.10175347446794872,0.0851993706910005,0.11830757824489693,5
ft_B,object_moving,inf,Number_of_submovements_per_second,3.842632624408246,3.5453830748718964,4.139882173944596,5
ft_B,pointing,10.0,Reconstruction_R2,0.9712532929739528,0.954799408083917,0.9877071778639887,2
ft_B,pointing,10.0,Reconstruction_MASE,0.19686516496825396,0.1619332029731673,0.23179712696334062,2
ft_B,pointing,10.0,Number_of_submovements_per_second,0.823453102120959,-0.12195135359083342,1.7688575578327514,2
ft_B,pointing,20.0,Reconstruction_R2,0.9775713673117115,0.9757899830215809,0.979352751601842,2
ft_B,pointing,20.0,Reconstruction_MASE,0.1585345688882353,0.06273602123327791,0.2543331165431927,2
ft_B,pointing,20.0,Number_of_submovements_per_second,1.6338598510140883,-0.5699161137465749,3.8376358157747514,2
ft_B,pointing,inf,Reconstruction_R2,0.9787420802472826,0.8943037531414124,1.0631804073531528,2
ft_B,pointing,inf,Reconstruction_MASE,0.1435390183336188,0.06226833640225367,0.22480970026498392,2
ft_B,pointing,inf,Number_of_submovements_per_second,2.6042748939729945,0.9891529961401107,4.219396791805878,2
ft_B,steering,10.0,Reconstruction_R2,0.9415522768700773,0.9364990367009667,0.9466055170391878,9
ft_B,steering,10.0,Reconstruction_MASE,0.243470055139319,0.23174238523747592,0.25519772504116206,9
ft_B,steering,10.0,Number_of_submovements_per_second,3.040256122452089,2.8401903845293583,3.24032186037482,9
ft_B,steering,20.0,Reconstruction_R2,0.9701349231471986,0.9654139797385185,0.9748558665558787,9
ft_B,steering,20.0,Reconstruction_MASE,0.14850983048765432,0.13804952842111545,0.15897013255419318,9
ft_B,steering,20.0,Number_of_submovements_per_second,4.042139422389919,3.8412347634594832,4.243044081320355,9
ft_B,steering,inf,Reconstruction_R2,0.9741266300351228,0.9701233559401979,0.9781299041300476,9
ft_B,steering,inf,Reconstruction_MASE,0.12993403289406316,0.1206102875025666,0.1392577782855597,9
ft_B,steering,inf,Number_of_submovements_per_second,5.198956552884807,4.9846031443064795,5.413309961463135,9
ft_B,tablet_writing,10.0,Reconstruction_R2,0.8136898089047762,0.7982688397197281,0.8291107780898243,33
ft_B,tablet_writing,10.0,Reconstruction_MASE,0.37825818703358144,0.36193786810881806,0.3945785059583448,33
ft_B,tablet_writing,10.0,Number_of_submovements_per_second,7.977900602293816,7.362881192209761,8.59292001237787,33
ft_B,tablet_writing,20.0,Reconstruction_R2,0.8556404055992053,0.8411554495068589,0.8701253616915516,40
ft_B,tablet_writing,20.0,Reconstruction_MASE,0.3200121196032738,0.3011104557376215,0.3389137834689261,40
