checkpoint,dataset,snr,metric,n_trials,n_participants,min_trials,max_trials,est_trial,lo_trial,hi_trial,est_balanced,lo_balanced,hi_balanced,stratified,note
pre_rerun_s1000,Fitts,10.0,Reconstruction_MASE,5420,10,432,652,0.29679317204612543,0.29286182054063653,0.30081223520175276,0.30197999106836143,0.297818139343277,0.3062324821967286,True,
pre_rerun_s1000,Fitts,10.0,Reconstruction_R2,5420,10,432,652,0.8680647655276794,0.8650746697498094,0.8710920192903367,0.8640242121653643,0.8608796557183166,0.8671779356486523,True,
pre_rerun_s1000,Fitts,20.0,Number_of_submovements_per_second,5420,10,432,652,1.8232062892795873,1.8082976954697882,1.8381392135039123,1.8655657973402273,1.8498343015215377,1.8812658467800478,True,
pre_rerun_s1000,Fitts,20.0,Reconstruction_MASE,5420,10,432,652,0.27766943649741693,0.2740229690994465,0.2814338893711716,0.28244653062513186,0.27864189923518956,0.2864025614209452,True,
pre_rerun_s1000,Fitts,20.0,Reconstruction_R2,5420,10,432,652,0.873717547606718,0.8705937886760463,0.876813102229,0.8700998262239104,0.8668072361539916,0.8733688756344867,True,
pre_rerun_s1000,Fitts,inf,Number_of_submovements_per_second,5420,10,432,652,1.9848187217743194,1.9695047524096994,2.0001013456705903,2.029384780312644,2.013224609431362,2.045442717736814,True,
pre_rerun_s1000,Fitts,inf,Reconstruction_MASE,5420,10,432,652,0.27376094233247233,0.27016921389858856,0.27742259758785975,0.2781564589297444,0.2744488238903857,0.28198399701609117,True,
pre_rerun_s1000,Fitts,inf,Reconstruction_R2,5420,10,432,652,0.8768879007589333,0.8738355969579897,0.8798751369564075,0.873591583373328,0.8703660148244996,0.8766996753978769,True,
pre_rerun_s1000,crank,10.0,Number_of_submovements_per_second,1000,5,200,200,3.526912823393941,3.4947699618414045,3.558925382427871,3.5269128233939413,3.494769961841405,3.5589253824278706,True,
pre_rerun_s1000,crank,10.0,Reconstruction_MASE,1000,5,200,200,0.158561593818,0.156617867595075,0.1605362627459,0.158561593818,0.15661786759507504,0.16053626274590002,True,
pre_rerun_s1000,crank,10.0,Reconstruction_R2,1000,5,200,200,0.4544827883839607,0.4369181371688843,0.4712948467418551,0.4544827883839607,0.4369181371688842,0.4712948467418552,True,
pre_rerun_s1000,crank,20.0,Number_of_submovements_per_second,1000,5,200,200,4.108782618194819,4.055938103495166,4.161708965225145,4.108782618194818,4.055938103495166,4.161708965225146,True,
pre_rerun_s1000,crank,20.0,Reconstruction_MASE,1000,5,200,200,0.129992872146,0.12823647447075,0.13173575556102501,0.129992872146,0.12823647447075,0.13173575556102501,True,
pre_rerun_s1000,crank,20.0,Reconstruction_R2,1000,5,200,200,0.618052673459053,0.6045073056817054,0.6311629919633269,0.618052673459053,0.6045073056817055,0.6311629919633269,True,
pre_rerun_s1000,crank,inf,Number_of_submovements_per_second,1000,5,200,200,4.5592167806625366,4.495784884935245,4.622851018080488,4.5592167806625366,4.495784884935245,4.622851018080488,True,
pre_rerun_s1000,crank,inf,Reconstruction_MASE,1000,5,200,200,0.12996202371499999,0.12834324508985,0.13159240508817496,0.129962023715,0.12834324508985,0.13159240508817502,True,
pre_rerun_s1000,crank,inf,Reconstruction_R2,1000,5,200,200,0.5932671366333961,0.5755217219322919,0.6104340410381556,0.5932671366333963,0.5755217219322919,0.6104340410381556,True,
pre_rerun_s1000,object_moving,10.0,Number_of_submovements_per_second,800,5,160,160,2.7972024840535594,2.725935458462918,2.867823908157879,2.7972024840535594,2.725935458462918,2.867823908157879,True,
pre_rerun_s1000,object_moving,10.0,Reconstruction_MASE,800,5,160,160,0.17457016686875002,0.1682506233211875,0.18113406686953124,0.17457016686875,0.16825062332118754,0.18113406686953126,True,
pre_rerun_s1000,object_moving,10.0,Reconstruction_R2,800,5,160,160,0.9014154838770628,0.8900781095698476,0.9119991062004119,0.9014154838770627,0.8900781095698477,0.9119991062004119,True,
pre_rerun_s1000,object_moving,20.0,Number_of_submovements_per_second,800,5,160,160,3.254162501706742,3.1800151284429012,3.330443694834248,3.254162501706742,3.1800151284429012,3.330443694834248,True,
pre_rerun_s1000,object_moving,20.0,Reconstruction_MASE,800,5,160,160,0.12315107595875001,0.11895234657462499,0.1276058734810625,0.12315107595875,0.11895234657462499,0.1276058734810625,True,
pre_rerun_s1000,object_moving,20.0,Reconstruction_R2,800,5,160,160,0.9497072397172451,0.9433390400372446,0.955419749878347,0.949707239717245,0.9433390400372447,0.955419749878347,True,
